submission_id,prolific_pid,study,condition,caption,n_keystrokes,n_ai_uses,ai_used,n_tab_leaves,task_duration_s,elo,vote_count,pretrained_score,llm_humor,llm_cleverness,llm_fit,llm_overall,llm_comment,feedback_type,top_half,real_percentile,honeypot_clean,moderation_flagged,process_producing,process_responsible,process_involved,process_satisfaction,identity_funny,identity_importance,identity_reflects,attention_check,outcome_capable,outcome_effective,outcome_power,meaning_fulfilling,meaning_meaningful,meaning_mattered,experience,feedback_text,process_agency,outcome_agency,meaning,identity
69b99c491958ca8cea40df8e,2684CB9947124B31B3D321DCC6531ABB,connect1,solo,Must me a top and tails wedding nearby,39,0,FALSE,0,44.262,1495,32,35,6,7,8,7,"The caption is amusing and clever, fitting well with the whimsical scene of penguins in an urban setting.",honest_coarsened,FALSE,34,TRUE,FALSE,1,1,3,2,4,3,5,7,4,4,4,0,0,0,I just focused on coming up with anything that somewhat fit.,,1.6666666666666667,4,0,4
69b99c4a1958ca8cea40df95,B5E98DF9E03740D3A73454C0E2FD1A6F,connect1,ai,"""Rough day at work. The penguin parade was late and waddling all over the schedule!""",0,1,TRUE,0,39.187,1388,34,31,6,7,8,7,"The caption is amusing and fits well with the cartoon's chaotic scene, but could use a sharper punchline.",honest_coarsened,FALSE,23,TRUE,FALSE,2,1,2,2,10,8,9,7,6,6,5,3,5,4,I couldnt think of my own at the time,,1.6666666666666667,5.666666666666667,4,9
69b99c4d1958ca8cea40dfa4,920A1FA2AFDA4AFF8277D9B361205760,connect1,ai,"When global warming takes a day off, and the penguins take Manhattan",0,2,TRUE,0,25.023,1590,34,19,7,8,9,8,The caption cleverly ties in global warming with the amusing image of penguins in an urban setting.,honest_coarsened,FALSE,61,TRUE,FALSE,0,0,0,5,0,0,0,7,0,0,0,1,1,0,ai is taking over,,0,0,0.6666666666666666,0
69b99c4d1958ca8cea40dfa8,74163949571A4A0B94691DA60FB2F060,connect1,ai,"When the GPS said, ""Take a left and follow the penguins,"" I didn't think it was being literal!",205,1,TRUE,1,154.121,1567,41,57,7,8,9,8,"The caption cleverly plays on the absurdity of GPS directions, matching the cartoon's theme of unexpected penguins in an urban setting.",honest_coarsened,TRUE,71,TRUE,FALSE,5,10,5,10,7,5,8,7,10,10,10,9,9,9,I didn't really think about it. I let the AI write the caption for me.,,6.666666666666667,10,9,6.666666666666667
69b99c591958ca8cea40dfea,6C3E6DA935384CB8AE56FAFC6EC99703,connect1,ai,"Honestly, global warming is looking kind of cute right now.",60,1,TRUE,0,141.412,1568,40,46,6,7,8,7,"The caption cleverly juxtaposes the cute imagery of penguins with a serious issue, creating an amusing contrast.",honest_coarsened,FALSE,32,TRUE,FALSE,10,10,10,6,4,4,4,7,8,8,9,3,2,1,My sense of humor doesn't come up as easily in an example like this,,10,8.333333333333334,2,4
69b99c5f1958ca8cea40e013,218D74FFB32A4C838A88C6019A69DE91,connect1,ai,Looks like some of the female ones are arguing over their mate's flawed migration patterns.,95,1,TRUE,0,189.319,1423,38,50,6,7,8,7,"The caption creatively ties into the scene with the penguins, but the humor could be sharpened for more impact.",honest_coarsened,TRUE,13,TRUE,FALSE,8,8,8,5,5,6,6,7,6,6,6,6,3,3,I weighed different thoughts. It was challenging,pay more,8,6,4,5.666666666666667
69b99c651958ca8cea40e031,5501E26B3F18462092D7E8FDE5E0F2CD,connect1,solo,Everything seems so black and white these days.,79,0,FALSE,0,54.422,1747,34,39,7,8,9,8,The caption cleverly plays on the visual contrast while addressing contemporary themes in a humorous way.,honest_coarsened,FALSE,70,TRUE,FALSE,10,10,10,6,9,10,10,7,6,1,9,3,1,1,"I was trying to think of something a bit more sophisticated, given the New Yorker style of the cartoon.",,10,5.333333333333333,1.6666666666666667,9.666666666666666
69b99c6b1958ca8cea40e054,0C188561AD274D32B5D05A3DE63F1D30,connect1,ai,The penguins are fine but I really can't stand all the seafood restaurants.,80,1,TRUE,0,120.473,1505,32,41,7,8,9,8,The caption cleverly plays on the absurdity of the scene while maintaining a humorous perspective.,honest_coarsened,FALSE,56,TRUE,FALSE,10,10,10,6,7,6,9,7,5,4,10,6,3,3,I was trying to be better than the AI suggestion,,10,6.333333333333333,4,7.333333333333333
69b99c6e1958ca8cea40e067,87ED3ABB0ADE45BF978C2C11CC28B0B0,connect1,solo,"I knew global warming was getting bad, but now this seems a bit extreme.",145,0,FALSE,0,103.427,1552,35,97,7,8,9,8,"The caption cleverly ties together the unexpected presence of penguins with a topical issue, enhancing the humor while fitting the scenario well.",honest_coarsened,TRUE,59,TRUE,FALSE,10,10,10,7,7,8,7,7,7,7,9,8,7,7,I just thought about trying to be creative and exhibit my usual sense of deadpan humor. It kind of reminded me of the cartoons I'd read in the New Yorker. ,None. Fun task. ,10,7.666666666666667,7.333333333333333,7.333333333333333
69b99c771958ca8cea40e08b,8F92154D8BED4FEEBF5731E3398728FB,connect1,ai,Traffic was so bad that even the penguins were late,52,1,TRUE,0,49.273,1490,35,59,7,8,9,8,The caption cleverly ties the absurdity of penguins in a city with a relatable traffic issue.,honest_coarsened,TRUE,52,TRUE,FALSE,10,10,10,10,7,7,7,7,10,10,5,10,10,10,I was trying to find something funny with the cartoon. ,,10,8.333333333333334,10,7
69b99c771958ca8cea40e08c,3C0F139C9072471BB81FD31EE1BCB5FC,connect1,solo,penguins taking over,21,0,FALSE,0,279.428,1294,32,32,6,5,8,6,The caption captures the scene well but lacks a surprising twist that would enhance the humor.,honest_coarsened,FALSE,3,TRUE,FALSE,10,10,7,7,3,3,3,7,0,2,2,2,2,2,I was just trying to come up with something that might've been funny.,,9,1.3333333333333333,2,3
69b99c781958ca8cea40e090,4909869E1F4946FD8D57ACAADF9D0135,connect1,ai,I welcome our new penguin overlords.,39,1,TRUE,3,80.503,1483,34,67,7,8,9,8,"The caption cleverly plays on the absurdity of the situation, making it both humorous and fitting.",honest_coarsened,TRUE,52,TRUE,FALSE,9,8,6,7,6,8,7,7,8,7,8,5,2,1,How hard I should try to differentiate myself from the AI. I went with a pretty common meme though.,,7.666666666666667,7.666666666666667,2.6666666666666665,7
69b99c7a1958ca8cea40e09d,466FB8AD5DCA47D8989FB99E4C898E80,connect1,ai,Rush hour is a lot cooler since the penguins moved in,72,7,TRUE,1,255.822,1539,37,67,7,8,9,8,The caption cleverly plays on the absurdity of the scene while fitting well with the unexpected presence of penguins in the city setting.,honest_coarsened,TRUE,66,TRUE,FALSE,1,3,6,5,6,6,5,7,6,7,2,7,5,7,At first I couldn't think of anything to say about the picture and the penguins. But then I saw the AI help and figured I was supposed to use that and it made it much easier,No I think it was fun the way it was,3.3333333333333335,5,6.333333333333333,5.666666666666667
69b99c7c1958ca8cea40e0a6,970A28FAD515401B81A4E4721630F35B,connect1,ai,"I tell you what, these are some weird looking dogs.",71,2,TRUE,0,84.206,1606,35,58,5,6,8,6,"The caption is amusing and fits the scenario, but it lacks a strong punchline.",honest_coarsened,TRUE,25,TRUE,FALSE,7,6,7,7,6,8,7,7,9,9,8,9,9,9,I tried making a caption that would be unique but also something that everyone can understand. It felt great to score in the top half! ,,6.666666666666667,8.666666666666666,9,7
69b99c821958ca8cea40e0c2,EAE68B50BF554BB98887D33DA5649699,connect1,ai,"""Rush hour in Antarctica sure has a chill vibe!""",0,1,TRUE,0,63.613,1539,36,46,6,7,8,7,"The play on words with 'chill' complements the penguin theme well, though it could be more surprising.",honest_coarsened,FALSE,39,TRUE,FALSE,0,2,3,9,7,9,9,7,9,0,7,6,5,9,"I was brainstorming ideas for the caption. I was trying to relate funny situations that were related to penguins and humans that would fit the cartoon. I found the AI assistant to be helpful, but limiting to a degree. ",,1.6666666666666667,5.333333333333333,6.666666666666667,8.333333333333334
69b99c8a1958ca8cea40e0ed,5E7BA30D9F3E4795AA16154A7EA8D6B9,connect1,solo,Which way is the North pole,31,0,FALSE,0,89.353,1425,37,20,6,7,8,7,"The caption is amusing and fits well with the penguin theme, though it could be more engaging.",honest_coarsened,FALSE,22,TRUE,FALSE,8,8,6,5,6,8,6,7,6,5,9,6,6,5,"I tried to make a sarcastic comment, but I could have done better.",,7.333333333333333,6.666666666666667,5.666666666666667,6.666666666666667
69b99c8b1958ca8cea40e0f3,2DA24077C63D421686D6A85D4869FD76,connect1,ai,Global swarming,96,4,TRUE,1,256.049,1557,34,32,6,7,8,7,"The play on words is decent, but it could be funnier given the absurdity of the scene.",honest_coarsened,FALSE,27,TRUE,FALSE,7,2,7,8,5,3,3,7,3,3,2,4,3,2,I felt pressured,,5.333333333333333,2.6666666666666665,3,3.6666666666666665
69b99c951958ca8cea40e123,B657FD73E5414EAB8FF37511FE3DCEB1,connect1,solo,Caution: Penguins crossing,43,0,FALSE,0,91.868,1416,31,43,6,5,8,6,The caption is straightforward and fitting but lacks a surprising twist that would enhance its humor.,honest_coarsened,FALSE,7,TRUE,FALSE,7,7,7,6,6,7,7,7,3,3,6,3,3,7,It was difficult to think of what to say,,7,4,4.333333333333333,6.666666666666667
69b99c961958ca8cea40e129,C38093DCAB134A31A534DE4A0D12EDC6,connect1,solo,Flapping our jaws as we walk aimlessly by the penguins flapping their wings as they aimlessly scuddle about.,129,0,FALSE,0,74.536,1347,26,18,6,7,8,7,The caption cleverly plays on the juxtaposition of human and penguin behaviors but could be more concise for stronger impact.,honest_coarsened,FALSE,16,TRUE,FALSE,8,8,9,6,3,3,1,7,1,1,2,7,6,8,I just wanted to make it work and be as funny as possible.,N/A,8.333333333333334,1.3333333333333333,7,2.3333333333333335
69b99ca21958ca8cea40e15f,F96595A8D1B4471C942F8EBDCFA8676A,connect1,ai,The local news reported traffic would be black and white this morning...this is not what I expected.,142,4,TRUE,0,157.088,1570,30,65,7,8,9,8,The caption cleverly plays with the visual contrast and expectations while maintaining a strong connection to the scene.,honest_coarsened,TRUE,50,TRUE,FALSE,7,7,5,3,3,3,6,7,4,3,3,6,3,3,I didn't like any of the AI options so I tried to think of my own,,6.333333333333333,3.3333333333333335,4,4
69b99ca31958ca8cea40e162,21727F7DC5354EDCA80C499E02C4E3A9,connect1,solo,When did Hogwarts start using penguins?,131,0,FALSE,0,199.98,1388,30,19,6,7,8,7,"The caption cleverly references a popular cultural reference, adding humor while fitting well with the whimsical scene of penguins in a city.",honest_coarsened,FALSE,16,TRUE,FALSE,10,10,10,2,6,10,8,7,0,0,10,5,4,8,I was drawing a blank it felt like an opportunity to be funny ,,10,3.3333333333333335,5.666666666666667,8
69b99ca31958ca8cea40e168,795E2BE9181E4D17983B51FD78772356,connect1,solo,Why are we waddling like the penguins?  I guess we are just cold as ice.,141,0,FALSE,3,93.456,1431,31,42,6,7,8,7,"The caption works well with the cartoon's penguin theme, but feels slightly predictable.",honest_coarsened,FALSE,25,TRUE,FALSE,9,9,10,7,5,8,7,7,NA,NA,NA,NA,NA,NA,I tried to think of a scenario that would be funny.,,9.333333333333334,NA,NA,6.666666666666667
69b99caa1958ca8cea40e17d,8ACA60070AC94E9AA3C66F555D375A0F,connect1,solo,When you accidentally join the wrong group chat.,1,0,FALSE,1,166.655,1571,31,81,7,8,9,8,"The caption creatively ties the chaos of the cartoon to a relatable modern experience, making it both amusing and fitting.",honest_coarsened,TRUE,57,TRUE,FALSE,10,10,10,10,10,10,10,7,10,10,0,10,10,10,I was trying to think of the something funny that would relate the penguins to some kind of human experience. ,,10,6.666666666666667,10,10
69b99caf1958ca8cea40e19a,0F830DAC459E44718B1B80D6D74C40C6,connect1,solo,Kids are looking a bit different these days!,58,0,FALSE,2,152.175,1552,35,36,6,7,8,7,"The caption playfully connects the unexpected sight of penguins in a city to a humorous generational observation, making it a solid match for the cartoon.",honest_coarsened,FALSE,45,TRUE,FALSE,10,10,10,7,9,9,9,7,2,2,7,4,6,6,I wanted to make something funny but I guess I failed,,10,3.6666666666666665,5.333333333333333,9
69b99caf1958ca8cea40e19b,2321D6F6CB204B94A3C88060EF771DB6,connect1,solo,This is not what I meant when I asked for tuxedos.,102,0,FALSE,1,210.663,1532,32,79,7,8,9,8,"The caption cleverly plays on the visual pun of penguins in a city setting, enhancing the humor of their tuxedo appearance.",honest_coarsened,TRUE,59,TRUE,FALSE,5,5,5,5,5,5,5,7,5,5,5,6,5,5,I was just thinking about penguins and how to make it seem funny.,,5,5,5.333333333333333,5
69b99cca1958ca8cea40e219,9777F5E6D87C48A6A97B04780A49FA49,connect1,solo,Are you sure we didn't make a wrong turn back there?,110,0,FALSE,1,150.706,1635,24,59,7,6,8,7,"The caption is amusing and fits well with the surreal situation of penguins in a city, adding to the humor.",honest_coarsened,TRUE,45,TRUE,FALSE,10,10,10,6,2,8,8,7,6,6,6,8,9,10,I wanted to be funny but couldn't think of anything that I thought was really funny.,No suggestions.,10,6,9,6
69b99ccc1958ca8cea40e223,EF8ADA1DD96D45ECB81A2E6825203E68,connect1,solo,Penguins unexpectedly learn how to fly and decide to take over the world with their new ability by moving into cities thousands of miles away from their original homes!,622,0,FALSE,0,203.639,1363,31,18,5,7,6,6,"The concept of flying penguins is imaginative, but the execution feels a bit disconnected from the cartoon's whimsical scene.",honest_coarsened,FALSE,8,TRUE,FALSE,10,10,10,8,5,6,6,7,2,1,4,5,6,9,"I was thinking that I'm bad at coming up with such things but that I hope I can still come up with an at least decent one. The experience felt fun overall, even though I didn't expect to be good at it.",,10,2.3333333333333335,6.666666666666667,5.666666666666667
69b99cd01958ca8cea40e234,E59AC8D13904495FA370ADC14A5F9CE2,connect1,solo,Birds often hibernate up north during the colder seasons 🌚,120,0,FALSE,0,136.093,1331,29,19,5,6,7,6,The caption plays on the contrast of penguins in an urban setting but feels a bit clichéd.,honest_coarsened,FALSE,5,TRUE,FALSE,10,10,10,8,6,8,7,7,7,3,9,3,0,0,I just wondered what was the quickest thing I could say about this. It felt awkward honestly since I didn't have time to do this.,,10,6.333333333333333,1,7
69b99cda1958ca8cea40e25c,DDF9CC347F5D4544A341532EF7995E62,connect1,solo,"Is this a remake of ""the birds""?",74,0,FALSE,1,151.559,1538,26,54,7,8,9,8,The caption cleverly references a classic film while fitting well with the surreal scene of penguins in a city.,honest_coarsened,TRUE,66,TRUE,FALSE,10,10,10,0,3,5,5,7,2,2,2,5,5,5,I was trying to think of something relatable. I found this incredibly hard haha.,,10,2,5,4.333333333333333
69b99cf21958ca8cea40e2bc,453E8B8456E9424FA9946D9509371D29,connect1,solo,Not the only ones taking advantage of a nice day in the park!  Wow!,71,0,FALSE,0,303.661,1413,27,51,5,6,8,6,The caption captures the scene's context but lacks a strong punchline to elevate the humor.,honest_coarsened,TRUE,6,TRUE,FALSE,7,5,8,4,5,6,4,7,6,6,7,7,6,8,"trying to determine what was funny about the cartoon, it wasn't really hilarious to me","no, not really",6.666666666666667,6.333333333333333,7,5
69b99cff1958ca8cea40e2e9,2B9CDEB94D854C50B2C7434C523DA57C,connect1,ai,"They said ""let's go inside,"" and suddenly I identified as the pigeon.",642,3,TRUE,1,409.825,1333,26,49,6,7,8,7,"The caption cleverly uses identity humor, though the connection to the scene could be a bit stronger.",honest_coarsened,FALSE,14,TRUE,FALSE,7,10,8,9,7,10,8,7,8,6,8,5,6,8,I wanted to be the person who didn't state the obvious. ,Should be able to bounce ideas off of the AI generator. ,8.333333333333334,7.333333333333333,6.333333333333333,8.333333333333334
69b99d131958ca8cea40e31e,01BDCB71123048979A77AB656EEBD585,connect1,ai,"Oh, look, the penguins got a hold of the zoo key again.",72,1,TRUE,0,68.119,1609,22,46,7,8,9,8,"The caption cleverly plays on the whimsical situation of penguins in an urban setting, enhancing the humor.",honest_coarsened,FALSE,66,TRUE,FALSE,8,8,10,10,8,10,10,7,5,5,5,8,8,8,I wanted to be as funny and as unique as possible. I felt happy doing this task.,,8.666666666666666,5,8,9.333333333333334
69b99d351958ca8cea40e386,1523F218A3204B3194DA29BE15FB01FB,connect1,solo,"""Lunch on Wall Street...""",214,0,FALSE,2,256.074,1419,20,40,5,6,7,6,"The caption is amusing and somewhat relevant, but it could be more inventive given the context of the penguins.",honest_coarsened,FALSE,6,TRUE,FALSE,7,8,7,2,5,3,5,7,3,1,8,3,2,5,"I felt put on the spot and like I couldn't produce something creative because I didn't have all the elements in place... good music, good location, etc.",,7.333333333333333,4,3.3333333333333335,4.333333333333333
69b99d421958ca8cea40e3b0,3AA3523F472C49FE9E5BFD874854EB75,connect1,solo,An unexpected result of climate change.,52,0,FALSE,0,387.71,1618,16,59,6,7,8,7,"The caption cleverly ties climate change to an absurd scenario, enhancing the humor of the cartoon.",honest_coarsened,TRUE,46,TRUE,FALSE,10,10,10,3,7,10,10,7,5,5,5,7,7,7,I was just trying to think of anything that could work.,,10,5,7,9
69b99d431958ca8cea40e3b4,3AA3523F472C49FE9E5BFD874854EB75,connect1,solo,An unexpected result of climate change.,52,0,FALSE,0,388.976,1500,0,NA,NA,NA,NA,NA,NA,none,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69b99d7e1958ca8cea40e448,EF267AB9DC6A4FD0A96BEBCCE110ACBC,connect1,solo,"Look straight ahead babe, and they won't ask us for money.",87,0,FALSE,0,356.199,1500,0,NA,NA,NA,NA,NA,NA,none,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69b99d821958ca8cea40e455,A56F44D0512C4A98845C6CBEE2C76950,connect1,ai,"I know they are just birds, but they are making me feel a bit underdressed",87,4,TRUE,1,576.459,1551,19,90,7,6,8,7,The caption humorously captures the unexpected fashion concern amidst the chaotic presence of penguins.,honest_coarsened,TRUE,42,TRUE,FALSE,6,7,7,5,7,8,8,7,7,8,8,7,6,7,How could I make a play on people in the city with penguins,,6.666666666666667,7.666666666666667,6.666666666666667,7.666666666666667
69b99da01958ca8cea40e489,EF267AB9DC6A4FD0A96BEBCCE110ACBC,connect1,solo,"Look straight ahead babe, and they won't ask us for money",2,0,FALSE,0,18.18,1500,0,NA,NA,NA,NA,NA,NA,none,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69b99da31958ca8cea40e48d,EF267AB9DC6A4FD0A96BEBCCE110ACBC,connect1,solo,"Look straight ahead babe, and they won't ask us for money",2,0,FALSE,0,21.895,1500,0,NA,NA,NA,NA,NA,NA,none,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69b99daf1958ca8cea40e4a5,EF267AB9DC6A4FD0A96BEBCCE110ACBC,connect1,solo,Look straight ahead babe and they won't ask us for money,5,0,FALSE,0,33.457,1500,0,NA,NA,NA,NA,NA,NA,none,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69b99dc01958ca8cea40e4b9,EF267AB9DC6A4FD0A96BEBCCE110ACBC,connect1,solo,Look straight ahead and they won't ask us for money,10,0,FALSE,0,50.659,1500,0,NA,NA,NA,NA,NA,NA,none,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69b99dc41958ca8cea40e4be,EF267AB9DC6A4FD0A96BEBCCE110ACBC,connect1,solo,Look straight ahead and they won't ask us for money,10,0,FALSE,0,54.501,1500,0,NA,NA,NA,NA,NA,NA,none,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69b99dc71958ca8cea40e4c2,11A5BC3C5A924C01A2AB8DD3F80DAAC0,connect1,solo,Well we certainly didn’t see them when we flew in.,151,0,FALSE,0,408.006,1471,11,41,7,8,9,8,"The caption cleverly plays on the unexpected presence of penguins in a city setting, aligning well with the cartoon's visual humor.",honest_coarsened,FALSE,52,TRUE,FALSE,10,10,10,6,2,6,8,7,6,6,7,6,6,6,I was trying not to go for the lowest hanging fruit.,,10,6.333333333333333,6,5.333333333333333
69b99dea1958ca8cea40e4e2,EF267AB9DC6A4FD0A96BEBCCE110ACBC,connect1,solo,Look straight ahead so they do not ask us for money,26,0,FALSE,0,92.078,1500,0,NA,NA,NA,NA,NA,NA,none,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69b99e051958ca8cea40e4fd,EF267AB9DC6A4FD0A96BEBCCE110ACBC,connect1,solo,Look straight ahead so they do not ask us for money,0,0,FALSE,0,13.985,1500,0,NA,NA,NA,NA,NA,NA,none,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69b99e081958ca8cea40e500,EF267AB9DC6A4FD0A96BEBCCE110ACBC,connect1,solo,Look straight ahead so they do not ask us for money,0,0,FALSE,0,17.495,1500,0,NA,NA,NA,NA,NA,NA,none,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69b99f3f1958ca8cea40e582,625E4C37BF96443290B89D5B905E4B58,connect1,ai,"""Rush hour just got a lot cooler!""",1,8,TRUE,1,967.999,1495,3,69,7,8,9,8,"The caption cleverly plays on the unexpected presence of penguins, enhancing the humor of the scene.",honest_coarsened,TRUE,56,TRUE,FALSE,0,0,0,2,5,5,4,7,2,1,0,0,0,0,I'm not actually coming up with anything.,N/A,0,1,0,4.666666666666667
